Header_Length,Protocol Type,Time_To_Live,Rate,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,ack_count,syn_count,fin_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,Variance,Duration,Max_Flow_Duration,Avg_Flow_Duration,Flow_Count,Cov_PacketSize_IAT,Cov_PacketSize_FlowDuration,Cov_PacketCount_IAT,Corr_PacketSize_IAT,Corr_PacketSize_FlowDuration,Corr_PacketCount_IAT
12.0,17,77.4,54.835316,0.0,0.0,0.0,0.1,0.2,0.0,0.0,2,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.7,0.0,0.0,0.1,0.0,1.0,1.0,994,60,214,99.4,48.726447,99.4,0.030371,10,2374.266667,0.182364,1194.067175,14.131806,15146,-0.305732,-3985840774.592165,0.0,-0.153596,-0.154314,
17.6,6,150.5,13.003985,0.0,0.1,0.0,0.3,0.4,0.0,0.0,4,1,0,0,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.1,0.0,0.0,0.9,0.9,1506,60,230,150.6,71.272872,150.6,0.081657,10,5079.822222,0.768995,1194.067175,14.131806,15150,1.813758,-16874703993.769903,0.0,0.294733,-0.446643,
15.6,17,150.6,10.077495,0.0,0.0,0.0,0.0,0.4,0.0,0.0,4,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.0,0.1,0.0,1.0,1.0,1442,60,230,144.2,81.46683,144.2,0.10107,10,6636.844444,0.99231,1194.067175,14.131806,15150,5.896776,-12330062011.043726,0.0,0.614806,-0.285518,
18.4,6,94.1,26.23936,0.0,0.0,0.0,0.3,0.5,0.0,0.0,5,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.0,0.1,0.1,0.0,0.9,0.9,1122,60,230,112.2,64.119333,112.2,0.039738,10,4111.288889,0.381107,1194.067175,14.131806,15150,-0.705796,-16092448129.394974,0.0,-0.338908,-0.355094,
7.2,17,112.3,45.865654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,1.0,1.0,1542,90,230,154.2,65.438351,154.2,0.024691,10,4282.177778,0.218028,1194.067175,14.131806,15150,0.569075,13000594905.462353,0.0,0.290176,0.374783,
20.0,6,110.8,25.975909,0.0,0.0,0.0,0.3,0.6,0.0,0.0,6,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.0,0.0,0.3,0.0,1.0,1.0,1456,60,517,145.6,140.407502,145.6,0.041494,10,19714.266667,0.384972,1194.067175,14.131806,15150,-0.389717,-4619128762.717183,0.0,-0.056683,-0.040628,
6.4,17,62.0,60.743438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.2,0.0,0.0,0.8,0.8,704,60,94,70.4,14.064929,70.4,0.017604,10,197.822222,0.164627,1194.067175,14.131806,15181,-0.097457,-3874112166.567646,0.0,-0.300494,-0.389713,
16.8,17,116.0,13.831007,0.0,0.0,0.0,0.3,0.4,0.0,0.0,4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.0,0.1,0.0,1.0,1.0,1454,62,230,145.4,70.028883,145.4,0.078501,10,4904.044444,0.723013,1194.067175,14.131806,15200,2.41816,-12553565282.793032,0.0,0.496685,-0.338173,
25.6,6,60.1,47.602069,0.0,0.1,0.0,0.4,0.6,0.0,0.0,6,1,0,0,0.1,0.4,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,945,60,176,94.5,39.83926,94.5,0.021058,10,1587.166667,0.210075,1194.067175,14.131806,15200,0.175547,4222.134115,0.0,0.268832,0.181862,
8.8,17,54.1,23.696901,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1,0,0,0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.1,0.7,0.0,0.2,0.0,0.0,0.8,0.8,968,60,152,96.8,46.257252,96.8,0.043817,10,2139.733333,0.421996,1194.067175,14.131806,15201,-0.820648,-13708385601.567,0.0,-0.411633,-0.419292,
24.0,6,131.2,30.202531,0.0,0.0,0.0,0.2,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.0,0.1,0.0,1.0,1.0,936,66,218,93.6,47.842798,93.6,0.042075,10,2288.933333,0.331098,1194.067175,14.131806,15210,-0.269404,-2905568408.317923,0.0,-0.075009,-0.114568,
19.2,6,106.4,20.862057,0.0,0.0,0.0,0.2,0.5,0.0,0.0,5,0,0,0,0.0,0.5,0.3,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.1,0.0,0.0,0.9,0.9,1259,60,214,125.9,61.279777,125.9,0.052005,10,3755.211111,0.479339,1194.067175,14.131806,15213,-0.326319,-12274242573.175602,0.0,-0.106603,-0.377856,
5.6,17,114.9,27.616671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.2,0.1,0.0,0.8,0.8,1342,60,230,134.2,81.813881,134.2,0.037787,10,6693.511111,0.3621,1194.067175,14.131806,15226,-1.715883,-10914522072.875347,0.0,-0.601502,-0.164755,
10.8,17,109.0,76.059,0.0,0.0,0.0,0.2,0.2,0.0,0.0,2,0,0,0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.2,0.7,0.0,0.0,0.1,0.0,1.0,1.0,1126,60,214,112.6,66.685331,112.6,0.01316,10,4446.933333,0.131477,1194.067175,14.131806,15240,0.310595,-6444415652.853913,0.0,0.434442,-0.182307,
17.6,17,61.7,119.006253,0.0,0.0,0.0,0.2,0.4,0.0,0.0,4,0,0,0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,1.0,1.0,1123,60,385,112.3,100.144396,112.3,0.009138,10,10028.9,0.084029,1194.067175,14.131806,15243,-0.225573,12789.887239,0.0,-0.13337,0.170989,
20.0,6,77.3,39.61667,0.0,0.0,0.0,0.4,0.7,0.0,0.0,7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,862,60,214,86.2,46.723299,86.2,0.025242,10,2183.066667,0.252419,1194.067175,14.131806,15270,0.129952,10495.545093,0.0,0.078823,0.288978,
25.6,6,55.3,33.100636,0.1,0.2,0.0,0.1,0.6,0.0,0.0,6,2,1,0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.9,0.9,1073,60,309,107.3,87.602702,107.3,0.030682,10,7674.233333,0.302109,1194.067175,14.123474,15277,-0.719355,-8809854832.671484,0.0,-0.200328,-0.189714,
29.6,6,150.3,59.664118,0.1,0.0,0.0,0.5,0.9,0.0,0.0,9,0,1,0,0.3,0.6,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,1189,66,239,118.9,65.79843,118.9,0.017576,10,4329.433333,0.167605,1194.067175,14.081896,15280,0.143919,-2960.287459,0.0,0.100354,-0.050185,
16.0,6,120.9,16.203721,0.0,0.0,0.0,0.1,0.4,0.0,0.0,4,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.2,0.0,1.0,1.0,1310,66,230,131.0,73.243885,131.0,0.061869,10,5364.666667,0.617142,1194.067175,14.076362,15286,2.629349,-16017937652.140247,0.0,0.618452,-0.309418,
27.2,6,82.5,70.064814,0.2,0.1,0.0,0.1,0.7,0.0,0.0,7,1,2,0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.9,0.9,1011,60,267,101.1,74.598853,101.1,0.02128,10,5564.988889,0.142725,1194.067175,14.043286,15309,-0.529761,-7655073408.486307,0.0,-0.248501,-0.193582,
22.4,6,48.1,108.686348,0.1,0.1,0.0,0.3,0.8,0.0,0.0,8,1,1,0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.1,0.0,0.0,0.9,0.9,1029,60,239,102.9,67.533449,102.9,0.009765,10,4560.766667,0.092008,1194.067175,14.015918,15310,0.559741,-7990354218.998672,0.0,0.605461,-0.223201,
25.6,6,143.9,58.876928,0.0,0.2,0.0,0.3,0.6,0.0,0.0,6,2,0,0,0.7,0.0,0.2,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.0,0.1,0.0,1.0,1.0,1504,66,529,150.4,145.133808,150.4,0.024339,10,21063.822222,0.169846,1194.067175,13.994045,15327,-1.631726,-9759782600.420591,0.0,-0.452542,-0.126859,
29.6,6,108.1,31.724871,0.0,0.1,0.0,0.2,0.8,0.0,0.0,8,1,0,0,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,754,60,112,75.4,19.57436,75.4,0.034538,10,383.155556,0.31521,1194.067175,13.994045,15332,0.045577,-2868320229.318275,0.0,0.050945,-0.276432,
28.0,6,76.8,84.156728,0.2,0.1,0.0,0.2,0.8,0.0,0.0,8,1,2,0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1436,66,373,143.6,109.694728,143.6,0.011883,10,12032.933333,0.118826,1194.067175,13.96955,15340,-0.727364,69.614447,0.0,-0.361208,0.218924,
17.6,6,112.7,36.429602,0.0,0.0,0.0,0.2,0.5,0.0,0.0,5,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.0,0.1,0.2,0.0,0.9,0.9,1502,60,230,150.2,76.061087,150.2,0.034114,10,5785.288889,0.274502,1194.067175,13.9397,15340,1.125989,10691047821.33037,0.0,0.541831,0.173588,
22.4,6,67.7,36.783235,0.0,0.0,0.0,0.4,0.7,0.0,0.0,7,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.2,0.1,0.0,0.8,0.8,966,60,176,96.6,44.868202,96.6,0.030078,10,2013.155556,0.271863,1194.067175,13.9397,15340,-0.081187,-13373117322.762129,0.0,-0.072562,-0.36809,
25.2,6,152.9,23.242189,0.1,0.0,0.0,0.5,0.9,0.0,0.0,9,0,1,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,868,60,156,86.8,31.268728,86.8,0.046726,10,977.733333,0.430252,1194.067175,13.928873,15344,-0.510124,-4991630488.863257,0.0,-0.498234,-0.301149,
16.0,6,139.5,11.229026,0.0,0.0,0.0,0.3,0.4,0.0,0.0,4,0,0,0,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.1,0.1,0.0,0.9,0.9,1830,60,385,183.0,97.260247,183.0,0.096848,10,9459.555556,0.890549,1194.067175,13.912633,15350,-1.717592,-38741092564.9629,0.0,-0.23406,-0.563569,
20.8,6,160.7,35.073449,0.0,0.0,0.0,0.0,0.6,0.0,0.0,6,0,0,0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.1,0.1,0.0,0.9,0.9,1002,60,230,100.2,66.134207,100.2,0.030419,10,4373.733333,0.285116,1194.067175,13.912633,15350,1.770039,-7897219473.514017,0.0,0.592613,-0.16895,
29.6,6,234.3,196.494095,0.0,0.0,0.0,0.0,0.9,0.0,0.0,9,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,808,66,214,80.8,46.801709,80.8,0.005089,10,2190.4,0.050892,1194.067175,13.912633,15350,0.698011,408.641419,0.0,0.998514,0.999996,
32.0,6,114.4,164.454778,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,22712,66,8754,2271.2,2890.341956,2271.2,0.006114,10,8354076.622222,0.060807,1194.067175,13.912633,15350,34.703999,19.00811,0.0,0.75642,0.367539,
25.6,6,134.8,75.748427,0.0,0.0,0.0,0.6,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.8,0.8,5121,60,2802,512.1,855.5742,512.1,0.013202,10,732007.211111,0.132016,1194.067175,13.912633,15350,-6.123328,-168411944073.7007,0.0,-0.35889,-0.2785,
17.6,17,95.9,14.329355,0.0,0.1,0.0,0.1,0.3,0.0,0.0,3,1,0,0,0.2,0.2,0.3,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.0,0.1,0.0,1.0,1.0,1534,66,230,153.4,67.869483,153.4,0.070556,10,4606.266667,0.697868,1194.067175,13.912633,15358,-0.261683,13149641883.70506,0.0,-0.049012,0.365501,
27.2,6,83.1,87.60564,0.2,0.1,0.0,0.2,0.8,0.0,0.0,8,1,2,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.1,0.0,1.0,1.0,1276,66,280,127.6,91.310459,127.6,0.011415,10,8337.6,0.114148,1194.067175,13.891113,15370,-0.012419,-5513138487.105516,0.0,-0.008998,-0.113901,
24.0,6,111.5,38.464503,0.0,0.0,0.0,0.3,0.7,0.0,0.0,7,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.1,0.0,0.0,0.9,0.9,1078,60,230,107.8,66.42088,107.8,0.032507,10,4411.733333,0.25998,1194.067175,13.858909,15370,0.363843,-8902981341.600742,0.0,0.250039,-0.25286,
13.6,6,132.1,11.596178,0.0,0.0,0.0,0.1,0.4,0.0,0.0,4,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.2,0.0,1.0,1.0,1227,60,230,122.7,72.501418,122.7,0.088791,10,5256.455556,0.862353,1194.067175,13.858909,15370,1.538579,-6965943792.595641,0.0,0.25356,-0.135939,
10.4,17,71.5,32.907523,0.0,0.0,0.0,0.1,0.1,0.0,0.0,1,0,0,0,0.0,0.1,0.4,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,1.0,1.0,802,60,156,80.2,29.817221,80.2,0.034562,10,889.066667,0.303882,1194.067175,13.858909,15400,0.290979,15685.107549,0.0,0.217265,0.893222,
21.6,6,76.8,23.754879,0.0,0.0,0.0,0.4,0.6,0.0,0.0,6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.0,0.1,0.0,1.0,1.0,1472,66,230,147.2,61.522895,147.2,0.0558,10,3785.066667,0.420966,1194.067175,13.858909,15422,2.527968,-9163743390.434725,0.0,0.790063,-0.280986,
18.4,6,95.1,20.559759,0.0,0.0,0.0,0.3,0.5,0.0,0.0,5,0,0,0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.5,0.3,0.0,0.0,0.2,0.0,1.0,1.0,1496,66,224,149.6,69.987618,149.6,0.053565,10,4898.266667,0.486387,1194.067175,13.858909,15430,-1.599918,27714752851.775414,0.0,-0.381344,0.560273,
26.4,6,133.7,19.719277,0.0,0.0,0.0,0.1,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.1,0.0,1.0,1.0,930,66,214,93.0,51.357137,93.0,0.066948,10,2637.555556,0.507118,1194.067175,13.858909,15430,-1.490897,931286706.052068,0.0,-0.577151,0.034208,
7.2,17,116.8,20.671494,0.0,0.0,0.0,0.2,0.2,0.0,0.0,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.3,0.1,0.0,0.7,0.7,1428,60,230,142.8,75.453886,142.8,0.066279,10,5693.288889,0.483758,1194.067175,13.858909,15430,-1.163973,-54610015128.76667,0.0,-0.290876,-0.836094,
14.4,17,95.0,16.645167,0.0,0.0,0.0,0.2,0.3,0.0,0.0,3,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3,0.6,0.0,0.1,0.0,0.0,0.9,0.9,1197,60,230,119.7,74.708396,119.7,0.063287,10,5581.344444,0.600775,1194.067175,13.858909,15430,-1.04402,-11119434641.914633,0.0,-0.163962,-0.280778,
30.4,6,70.4,143.50687,0.1,0.1,0.0,0.2,0.8,0.0,0.0,8,1,1,0,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,973,66,274,97.3,67.534436,97.3,0.011165,10,4560.9,0.069683,1194.067175,13.848227,15440,-0.263695,-10658.074433,0.0,-0.271023,-0.201353,
24.8,6,88.3,79.895918,0.1,0.3,0.0,0.1,0.5,0.0,0.0,5,3,1,0,0.4,0.2,0.3,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,2488,66,1570,248.8,467.01625,248.8,0.015701,10,218104.177778,0.125163,1194.067175,13.816241,15453,-0.435488,-6365.49918,0.0,-0.076133,-0.023166,
26.4,6,139.8,40.38036,0.0,0.2,0.0,0.2,0.6,0.0,0.0,6,2,0,0,0.6,0.1,0.2,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,1.0,1.0,1500,66,359,150.0,109.209279,150.0,0.026798,10,11926.666667,0.247645,1194.067175,13.8056,15476,-1.923813,16580.108841,0.0,-0.586521,0.25742,
22.4,6,148.0,26.595817,0.2,0.0,0.0,0.1,0.6,0.0,0.0,6,0,2,0,0.4,0.2,0.2,0.0,0.0,0.0,0.0,0.6,0.4,0.0,0.0,0.0,0.0,1.0,1.0,1338,66,230,133.8,74.329297,133.8,0.037636,10,5524.844444,0.375999,1194.067175,13.761098,15482,1.528622,30443.754054,0.0,0.587222,0.425311,
24.0,6,191.1,25.827854,0.0,0.0,0.0,0.4,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.1,0.0,0.0,0.0,0.0,0.7,0.2,0.0,0.0,0.1,0.0,1.0,1.0,8285,66,1494,828.5,636.02258,828.5,0.039451,10,404524.722222,0.387179,1194.067175,13.753311,15490,-9.584412,-112591509645.22153,0.0,-0.333874,-0.33395,
28.4,6,192.2,90.54044,0.0,0.0,0.0,0.3,0.8,0.0,0.0,8,0,0,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,2008,66,583,200.8,203.919265,200.8,0.024482,10,41583.066667,0.110448,1194.067175,13.753311,15490,0.887964,-19761.810126,0.0,0.097393,-0.124834,
30.8,6,136.9,160.128277,0.1,0.0,0.0,0.2,0.9,0.0,0.0,9,0,1,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,1.0,1.0,999,66,214,99.9,55.65459,99.9,0.006245,10,3097.433333,0.06245,1194.067175,13.739017,15490,0.233008,23625.423893,0.0,0.457161,0.720364,
28.8,6,91.0,39.464065,0.1,0.0,0.0,0.2,0.9,0.0,0.0,9,0,1,0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.1,0.0,0.0,0.9,0.9,768,60,156,76.8,28.955138,76.8,0.026536,10,838.4,0.253395,1194.067175,13.717702,15490,-0.218406,-3129078868.029547,0.0,-0.121354,-0.203864,
19.2,6,150.9,38.932615,0.0,0.0,0.0,0.2,0.5,0.0,0.0,5,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.0,0.1,0.0,0.0,0.9,0.9,1392,60,256,139.2,78.746852,139.2,0.044348,10,6201.066667,0.256854,1194.067175,13.705917,15490,1.078515,-14751410948.282677,0.0,0.237645,-0.353386,
28.0,6,154.8,88.32438,0.0,0.1,0.0,0.5,0.8,0.0,0.0,8,1,0,0,0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,1.0,1.0,1094,66,176,109.4,40.75455,109.4,0.013312,10,1660.933333,0.113219,1194.067175,13.705917,15508,-0.243092,4622.842668,0.0,-0.360612,0.145617,
32.8,6,216.1,240.158949,0.0,0.1,0.0,0.0,0.9,0.0,0.0,9,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,668,66,74,66.8,2.529822,66.8,0.004181,10,6.4,0.041639,1194.067175,13.705917,15510,-0.003563,-0.062726,0.0,-0.111558,-0.999834,
32.0,6,182.3,307.67398,0.0,0.0,0.0,0.2,1.0,0.0,0.0,10,0,0,0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1287,66,583,128.7,163.325204,128.7,0.00325,10,26675.122222,0.032502,1194.067175,13.705917,15510,-0.212926,9805.311839,0.0,-0.196453,0.101736,
32.0,6,182.3,368.334973,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.002761,10,0.0,0.027149,1194.067175,13.705917,15510,0.0,0.0,0.0,,,
32.0,6,64.0,301.068378,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23879,117,4410,2387.9,1210.368764,2387.9,0.003322,10,1464992.544444,0.033215,1194.067175,13.705917,15510,2.090048,3.132085,0.0,0.168615,0.152502,
32.0,6,97.8,853.750204,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19484,66,4410,1948.4,1373.693416,1948.4,0.001181,10,1887033.6,0.011713,1194.067175,13.705917,15510,-0.075137,-19.292299,0.0,-0.02841,-0.705623,
32.0,6,165.0,56.386346,0.0,0.0,0.0,0.3,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8405,66,6036,840.5,1879.815904,840.5,0.017735,10,3533707.833333,0.177348,1194.067175,13.705917,15510,-4.395071,-302957.50992,0.0,-0.09967,-0.204554,
32.0,6,233.0,2571.299657,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,660,66,66,66.0,0.0,66.0,0.000389,10,0.0,0.003889,1194.067175,13.705917,15510,0.0,0.0,0.0,,,
32.0,6,182.3,171.226833,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5584,66,2962,558.4,965.823908,558.4,0.00584,10,932815.822222,0.058402,1194.067175,13.705917,15510,-1.177259,5.766019,0.0,-0.111619,0.525326,
32.0,6,64.0,333.378692,0.0,0.0,0.0,0.1,1.0,0.0,0.0,10,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,41674,536,14546,4167.4,4034.733647,4167.4,0.003209,10,16279075.6,0.029996,1194.067175,13.705917,15510,-9.093226,-12.88955,0.0,-0.252096,-0.344962,
16.0,6,134.1,17.063327,0.0,0.0,0.0,0.3,0.5,0.0,0.0,5,0,0,0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.0,0.2,0.0,0.0,0.8,0.8,1582,60,349,158.2,106.889143,158.2,0.059391,10,11425.288889,0.586052,1194.067175,13.705917,15510,-0.977744,-36580529683.58338,0.0,-0.107038,-0.484202,
18.8,6,177.8,53.218428,0.0,0.0,0.0,0.1,0.5,0.0,0.0,5,0,0,0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1966,60,358,196.6,142.949253,196.6,0.023845,10,20434.488889,0.187905,1194.067175,13.705917,15510,0.432962,-901.745938,0.0,0.173301,-0.825123,
14.4,17,156.9,34.389661,0.0,0.0,0.0,0.1,0.3,0.0,0.0,3,0,0,0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.3,0.6,0.0,0.0,0.1,0.0,1.0,1.0,1878,66,352,187.8,83.875304,187.8,0.030437,10,7035.066667,0.290785,1194.067175,13.705917,15510,-0.488855,6742459957.764134,0.0,-0.203146,0.151647,
16.8,17,140.0,103.996767,0.0,0.0,0.0,0.2,0.4,0.0,0.0,4,0,0,0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.2,0.0,0.1,0.0,1.0,1.0,1797,66,348,179.7,108.026797,179.7,0.009829,10,11669.788889,0.096157,1194.067175,13.705917,15510,0.201104,8251129191.367229,0.0,0.171672,0.144089,
5.6,17,100.3,35.08674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.3,0.0,0.0,0.7,0.7,1755,60,409,175.5,138.981414,175.5,0.032324,10,19315.833333,0.285008,1194.067175,13.705917,15511,-0.895599,-64537405308.20559,0.0,-0.255781,-0.573476,
23.2,6,102.1,29.451528,0.0,0.0,0.0,0.4,0.7,0.0,0.0,7,0,0,0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.0,0.0,0.0,0.2,1.0,1.0,1025,60,230,102.5,54.709841,102.5,0.035274,10,2993.166667,0.339541,1194.067175,13.705917,15520,-0.835748,-15831679734.592098,0.0,-0.498474,-0.409422,
10.4,17,97.5,14.826568,0.0,0.0,0.0,0.0,0.1,0.0,0.0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,0.0,1.0,1.0,1200,60,230,120.0,67.455335,120.0,0.06794,10,4550.222222,0.674465,1194.067175,13.705917,15521,-3.937628,12630.02927,0.0,-0.623332,0.318335,
12.8,17,70.7,110.3619,0.0,0.0,0.0,0.0,0.2,0.0,0.0,2,0,0,0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,1.0,1.0,861,60,217,86.1,47.857311,86.1,0.009061,10,2290.322222,0.090611,1194.067175,13.705917,15552,0.237605,-376.724754,0.0,0.304931,-0.221375,
11.2,17,68.0,42.94112,0.0,0.0,0.0,0.1,0.2,0.0,0.0,2,0,0,0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.2,0.0,0.0,0.8,0.8,939,60,230,93.9,56.55764,93.9,0.025687,10,3198.766667,0.232877,1194.067175,13.705917,15572,0.144274,-12628080375.691092,0.0,0.182426,-0.315905,
15.2,17,114.1,95.06345,0.0,0.1,0.0,0.1,0.2,0.0,0.0,2,1,0,0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.3,0.6,0.0,0.1,0.0,0.0,0.9,0.9,1550,60,414,155.0,115.267804,155.0,0.011393,10,13286.666667,0.105193,1194.067175,13.705917,15596,0.251455,-17694253728.219166,0.0,0.224727,-0.289583,
